9.75631E+16,2,深圳,浙江,深圳龙口西路79号,,顾冰,462,53472179,978,13704507585,顾玲,589,81453262,36,15604647681,浙江,深圳,深圳南街四路21号,,,惠州h会,浙江,深圳,深圳天河北7号,99,17561512,67,99,27288387,65,99,17240554,13504702277,0,4.93511E+17,uoawhk4x@yahoo.com,20130211,,浙江,深圳,深圳东三路105号,75985442927,13506333627,吴巨基,3,6120,1081,66666,3,9999992105,23,111
4.65696E+16,1,茂名,江苏,茂名天河北3号,,赵巨基,258,79265930,738,15604126387,张国庆,892,98826517,37,15005755106,江苏,茂名,茂名南街17号,,,清远i会,江苏,茂名,茂名天河南路21号,74,48825518,29,74,30417261,88,74,80570885,13006921410,0,2.6026E+17,nncuvnxz2@yahoo.com.cn,20140621,,江苏,茂名,茂名西山路89号,89685442927,15707038108,孙冰冰,3,6120,1081,66666,3,9999992105,23,111
3.82636E+16,2,湛江,湖南,湛江中山大道322号,,孙冰,447,78556884,917,15104534043,王冰,796,76090872,61,13102083360,湖南,湛江,湛江南街一路27号,,,海口q会,湖南,湛江,湛江龙口西路322号,14,98335759,95,14,57186550,59,14,10340274,13308132662,0,3.13197E+17,wfuicnw1e@sohu.com,20120826,,湖南,湛江,湛江中山大道26号,51485442927,13804651361,廖五十,3,6120,1081,66666,3,9999992105,23,111
9.04695E+16,1,湛江,江苏,湛江南街一路27号,,贾俊基,989,51525930,783,13804056430,钱十二,558,93737521,26,15302520759,江苏,湛江,湛江北环三路26号,,,台山l会,江苏,湛江,湛江西横二路67号,13,39486997,82,13,81172516,51,13,78929235,13701817438,0,1.05095E+17,hhw67l@126.com,20100816,,江苏,湛江,湛江西山路321号,59885442927,15104767720,王和平,3,6120,1081,66666,3,9999992105,23,111
7.42221E+16,2,韶关,江苏,韶关西横一路133号,,林十三,789,57898084,324,13507493593,吴俊基,701,79452780,64,15503905090,江苏,韶关,韶关北环67号,,,揭阳i会,江苏,韶关,韶关龙口西2号,94,17724304,37,94,94919206,68,94,55603727,15907356118,0,6.90093E+17,5f68r6@0355.net,20140426,,江苏,韶关,韶关天河东路2号,68585442927,15001818505,孙国庆,3,6120,1081,66666,3,9999992105,23,111
1.30058E+16,2,湛江,广东,湛江天河南路66号,,李玲,159,59492230,324,15108783833,吴冰冰,709,92773454,10,15200025770,广东,湛江,湛江体育东路66号,,,惠州b会,广东,湛江,湛江龙口西路7号,10,34740485,64,10,31434819,43,10,27733842,13202800426,0,3.59874E+17,19p2a9e@yeah.net,20100512,,广东,湛江,湛江天河南路111号,63585442927,15508438340,赵二三,3,6120,1081,66666,3,9999992105,23,111
8.96594E+16,1,湛江,浙江,湛江西横四路26号,,王三六,945,95949371,279,15601005160,廖冰玲,865,59848583,31,13800153952,浙江,湛江,湛江天河北322号,,,江门b会,浙江,湛江,湛江北环三路224号,25,66629802,29,25,41848990,96,25,29333688,13003048936,0,3.40985E+17,ngs6s1h@163.com,20140131,,浙江,湛江,湛江北环三路34号,49085442927,13003410601,林和平,3,6120,1081,66666,3,9999992105,23,111
3.74188E+16,2,湛江,江苏,湛江天河南路21号,,贾三六,608,20104290,759,13503800885,廖五十,512,13477328,39,13208658919,江苏,湛江,湛江北环二路1号,,,汕头o会,江苏,湛江,湛江龙口西109号,25,90809819,21,25,19135105,39,25,18839579,15604064415,0,5.26038E+17,4j580trdm@263.net,20180613,,江苏,湛江,湛江南街四路133号,11485442927,15302623213,范十五,3,6120,1081,66666,3,9999992105,23,111
2.06519E+16,1,佛山,湖南,佛山东三路224号,,顾和平,657,60984686,522,15202754714,赵二三,534,36682992,15,13901830622,湖南,佛山,佛山东山路34号,,,佛山k会,湖南,佛山,佛山西横一路34号,81,89157370,94,81,67104298,59,81,60053077,15307928461,0,9.06076E+17,x7xpz48ez@263.net,20160813,,湖南,佛山,佛山西环7号,13585442927,13408685245,秦和平,3,6120,1081,66666,3,9999992105,23,111
2.49927E+16,2,江门,湖南,江门南街四路19号,,赵玲,376,60734047,783,15701097792,章十三,589,30167380,90,15604873481,湖南,江门,江门南街1号,,,佛山f会,湖南,江门,江门石牌东路67号,33,29746221,48,33,63708292,25,33,73474636,15102873383,0,4.20066E+17,rk769h@googlemail.com,20130526,,湖南,江门,江门天河南路89号,66885442927,15006990030,陈冰冰,3,6120,1081,66666,3,9999992105,23,111
2.33333E+16,1,中山,浙江,中山南街三路34号,,章四五,314,76550715,690,15906466524,范国,904,51610412,44,15305563072,浙江,中山,中山天河南路29号,,,云浮n会,浙江,中山,中山西横一路79号,51,96070702,78,51,55648407,24,51,28936987,15300210583,0,8.9006E+17,g1pih06e@aol.com,20180913,,浙江,中山,中山体育东路224号,64485442927,13103312682,陈冰玲,3,6120,1081,66666,3,9999992105,23,111
9.01639E+16,2,深圳,湖南,深圳石牌西路133号,,贾三六,534,67953281,441,13206088908,吴俊基,500,59322648,97,15301382504,湖南,深圳,深圳西山路224号,,,江门d会,湖南,深圳,深圳五山路105号,91,47252093,88,91,53328767,32,91,17501512,15302890466,0,8.06098E+17,bnwezufo@263.net,20150121,,湖南,深圳,深圳南街四路27号,17285442927,13207730443,黄和平,3,6120,1081,66666,3,9999992105,23,111
2.14388E+16,1,顺德,江苏,顺德北环四路322号,,贾十三,351,30089330,469,15003758833,孙三六,354,35660667,75,15907248694,江苏,顺德,顺德西横二路322号,,,云浮t会,江苏,顺德,顺德龙口西21号,91,80884872,60,91,18953385,60,91,44289928,13300083744,0,9.22289E+17,wjir85@ask.com,20170331,,江苏,顺德,顺德西横一路322号,17685442927,13800071402,顾五十,3,6120,1081,66666,3,9999992105,23,111
4.32833E+16,1,云浮,浙江,云浮祁山路321号,,章四五,557,13478638,763,15204696173,黄十二,528,92765455,59,13204437616,浙江,云浮,云浮石牌东路109号,,,惠州k会,浙江,云浮,云浮西横一路27号,51,58420867,86,51,12660528,96,51,61061028,15501401335,0,2.01331E+17,ebxoeh@aol.com,20170313,,浙江,云浮,云浮体育东路27号,79885442927,13708083134,陈国庆,3,6120,1081,66666,3,9999992105,23,111
5.35404E+16,1,珠海,江苏,珠海体育东路109号,,孙十二,758,42536025,434,15303127260,秦五十,598,12812628,94,13307463466,江苏,珠海,珠海东五路17号,,,茂名h会,江苏,珠海,珠海体育东路21号,72,29493214,96,72,42236033,75,72,89080077,13508834216,0,5.61137E+17,ip0rn3d@0355.net,20120115,,江苏,珠海,珠海西山路224号,81385442927,13701966101,赵巨基,3,6120,1081,66666,3,9999992105,23,111
6.56924E+16,2,江门,江苏,江门天河东路79号,,钱冰玲,498,28891053,637,15601377843,陈冰玲,787,59878886,92,15001164724,江苏,江门,江门黄埔大道7号,,,云浮h会,江苏,江门,江门北环一路19号,16,55722234,32,16,77926893,98,16,68149032,13807845930,0,8.01531E+17,ntr9s7qr@live.com,20110424,,江苏,江门,江门天河南路105号,33485442927,13205828796,赵冰,3,6120,1081,66666,3,9999992105,23,111
4.23358E+16,2,阳江,江苏,阳江天河东路79号,,赵国,749,48754398,999,13106611241,张十二,849,43708747,78,13907848372,江苏,阳江,阳江黄埔大道89号,,,梅州b会,江苏,阳江,阳江天河北79号,95,94087495,61,95,30290776,32,95,38933601,13203158096,0,3.28151E+17,a57prqa@163.net,20160428,,江苏,阳江,阳江南街三路89号,77885442927,13200822145,钱十五,3,6120,1081,66666,3,9999992105,23,111
4.82606E+16,1,顺德,浙江,顺德北环三路109号,,廖冰玲,103,47866511,193,13201983958,吴十五,341,34877800,91,15008406140,浙江,顺德,顺德体育西路1号,,,潮州i会,浙江,顺德,顺德天河南路89号,42,36296701,46,42,82452164,84,42,34873367,13004142364,0,5.1873E+17,4eqpman@sina.com,20110511,,浙江,顺德,顺德西横四路67号,59685442927,15302875913,孙俊基,3,6120,1081,66666,3,9999992105,23,111
1.8244E+16,2,中山,广东,中山祁山路21号,,贾二三,209,66768631,855,13100667952,张十三,134,10418854,70,15603601873,广东,中山,中山西横二路7号,,,潮州f会,广东,中山,中山龙口西105号,57,78884849,90,57,42278645,20,57,48162887,13506509090,0,9.35419E+17,ptx64t@126.com,20150830,,广东,中山,中山西横三路109号,12185442927,15005486344,顾和平,3,6120,1081,66666,3,9999992105,23,111
5.31684E+16,2,珠海,广东,珠海石牌西路21号,,陈十三,656,97358610,721,15602022795,黄四五,177,51933531,21,13904328942,广东,珠海,珠海北环一路17号,,,茂名m会,广东,珠海,珠海南街三路321号,43,25164404,46,43,81150927,77,43,67421494,15301804431,0,4.34663E+17,vd7zksyl@263.net,20150117,,广东,珠海,珠海东五路19号,48785442927,15201343713,林四五,3,6120,1081,66666,3,9999992105,23,111
6.031E+16,2,茂名,浙江,茂名北环二路17号,,林巨基,944,78398522,568,13107312575,陈冰,105,53883281,20,15705843017,浙江,茂名,茂名北环四路7号,,,中山j会,浙江,茂名,茂名东四路111号,33,31852134,86,33,79995833,47,33,53140911,15307483727,0,9.4105E+17,pi0pamker@yahoo.com,20130226,,浙江,茂名,茂名龙口东2号,27285442927,13604592528,范二三,3,6120,1081,66666,3,9999992105,23,111
7.60751E+16,2,肇庆,江苏,肇庆祁山路2号,,章十五,339,42527518,289,15705973229,吴三六,306,97914779,16,15203813553,江苏,肇庆,肇庆北环三路26号,,,海口s会,江苏,肇庆,肇庆黄埔大道109号,37,24825013,83,37,19265230,17,37,83313813,15004920571,0,9.19325E+17,alfv3chsr@163.net,20100129,,江苏,肇庆,肇庆天河东路89号,67685442927,13805204472,秦冰冰,3,6120,1081,66666,3,9999992105,23,111
1.64122E+16,1,湛江,江苏,湛江北环二路111号,,赵玲,193,68512324,128,15506028921,顾冰玲,996,29495896,31,15701566601,江苏,湛江,湛江东二路2号,,,韶关q会,江苏,湛江,湛江南街二路29号,44,47597088,73,44,99290360,58,44,53787990,13907470454,0,6.60563E+17,zmf4h5aj@live.com,20130411,,江苏,湛江,湛江体育东路322号,59085442927,13100745223,章十三,3,6120,1081,66666,3,9999992105,23,111
2.95532E+16,1,云浮,浙江,云浮龙口东路133号,,孙冰玲,501,81764168,590,13404888100,李十五,630,75431595,79,13202835523,浙江,云浮,云浮东三路322号,,,佛山a会,浙江,云浮,云浮南街三路79号,72,67150924,52,72,55560299,82,72,71966191,15503912493,0,2.5382E+17,2c1a7mi@163.com,20200324,,浙江,云浮,云浮东三路34号,91685442927,13002417851,王国庆,3,6120,1081,66666,3,9999992105,23,111
9.16656E+16,2,肇庆,江苏,肇庆龙口西路2号,,秦十三,837,32276633,353,13803045701,廖国,211,78987541,43,13801536976,江苏,肇庆,肇庆西山路109号,,,湛江e会,江苏,肇庆,肇庆石牌东路21号,71,34704490,62,71,75212041,29,71,47523292,13705006984,0,1.00331E+17,iw3xlzb7@yahoo.com,20150220,,江苏,肇庆,肇庆南街三路66号,59485442927,15700117555,孙和平,3,6120,1081,66666,3,9999992105,23,111
8.56244E+16,1,深圳,湖南,深圳南街三路29号,,黄冰冰,167,17950617,320,15600803013,贾二三,910,21695136,58,15506624805,湖南,深圳,深圳南街一路133号,,,惠州n会,湖南,深圳,深圳南街三路3号,91,60759374,34,91,54757613,99,91,54996243,13608341139,0,3.83346E+17,km020u9m@aol.com,20120914,,湖南,深圳,深圳西横三路17号,32985442927,13602522315,孙国,3,6120,1081,66666,3,9999992105,23,111
9.17859E+16,2,顺德,江苏,顺德黄埔大道7号,,孙冰玲,776,17532340,683,13906084865,陈五十,997,83698495,48,13704720324,江苏,顺德,顺德五山路89号,,,佛山g会,江苏,顺德,顺德东山路109号,15,85194757,89,15,96410165,40,15,69621465,13004580184,0,8.30337E+17,vk018qra@msn.com,20120815,,江苏,顺德,顺德天河东路109号,83885442927,15101917616,孙五十,3,6120,1081,66666,3,9999992105,23,111
2.58091E+16,2,肇庆,江苏,肇庆体育东路26号,,秦十二,443,68349968,266,13104497246,张玲,545,55009534,22,13200540634,江苏,肇庆,肇庆龙口西17号,,,佛山b会,江苏,肇庆,肇庆天河北109号,18,18316208,37,18,67253868,19,18,41180449,15207187745,0,2.44789E+17,lbccwh59@ask.com,20200723,,江苏,肇庆,肇庆祁山路109号,60085442927,15701972380,李冰,3,6120,1081,66666,3,9999992105,23,111
5.14236E+16,2,顺德,江苏,顺德天河北66号,,林冰冰,947,36893446,862,15707454237,陈三六,937,74139642,71,13802999063,江苏,顺德,顺德西横一路321号,,,珠海j会,江苏,顺德,顺德西横一路105号,69,12687351,44,69,97398307,40,69,65972346,13607404514,0,6.83929E+17,bse8796h@qq.com,20110428,,江苏,顺德,顺德东三路27号,56585442927,13004971824,顾十三,3,6120,1081,66666,3,9999992105,23,111
2.25245E+16,2,珠海,浙江,珠海东三路133号,,钱三六,535,13956119,779,13503640834,黄四五,491,28870692,60,13504250217,浙江,珠海,珠海南街四路105号,,,深圳n会,浙江,珠海,珠海体育西路111号,60,78720489,51,60,46029904,56,60,47076177,15908364016,0,5.85386E+17,3m4edrr@yeah.net,20140524,,浙江,珠海,珠海西横一路2号,73085442927,13800438799,顾国,3,6120,1081,66666,3,9999992105,23,111
4.19556E+16,1,云浮,江苏,云浮石牌西路19号,,顾玲,228,32777099,500,15908368264,吴和平,731,17371585,15,15808494009,江苏,云浮,云浮龙口西路19号,,,台山t会,江苏,云浮,云浮西横一路105号,46,26833134,41,46,89912247,27,46,77321810,13203143412,0,9.085E+17,u0hayu@hotmail.com,20180613,,江苏,云浮,云浮南街7号,57985442927,15602234643,秦十五,3,6120,1081,66666,3,9999992105,23,111
3.10134E+16,1,江门,湖南,江门体育西路67号,,顾巨基,714,74101419,544,15206487201,黄冰冰,762,55761253,93,15003893533,湖南,江门,江门西横二路26号,,,江门a会,湖南,江门,江门龙口东路111号,47,21690707,69,47,19648609,81,47,18357803,15101825067,0,3.08947E+17,wpir55@hotmail.com,20150927,,湖南,江门,江门西横三路27号,69385442927,15602781484,张和平,3,6120,1081,66666,3,9999992105,23,111
4.99095E+16,2,广州,广东,广州东山路67号,,赵和平,342,35700060,238,15100855503,张冰,166,75442049,48,15200193778,广东,广州,广州西横三路7号,,,云浮h会,广东,广州,广州龙口东路89号,13,52225320,71,13,58276086,19,13,83950039,15301686964,0,5.55689E+17,znfvcf75@126.com,20160917,,广东,广州,广州南街四路19号,46585442927,13806770943,钱四五,3,6120,1081,66666,3,9999992105,23,111
6.88335E+16,2,顺德,江苏,顺德南街二路89号,,赵二三,639,28343898,861,15800771137,孙冰冰,208,74145977,78,13806053985,江苏,顺德,顺德南街二路27号,,,肇庆f会,江苏,顺德,顺德南街三路11号,57,68800267,44,57,97344138,12,57,52001075,13606692319,0,3.79578E+17,lq9qr0@163.net,20120420,,江苏,顺德,顺德中山大道89号,97785442927,15203864528,黄国,3,6120,1081,66666,3,9999992105,23,111
3.03559E+16,2,韶关,广东,韶关西横二路105号,,廖四五,193,34264611,605,15605162255,王四五,101,55837120,39,15701696803,广东,韶关,韶关南街三路19号,,,清远g会,广东,韶关,韶关西横二路27号,35,74030969,29,35,48377987,64,35,79535422,13307368097,0,9.58985E+17,lf560km32@qq.com,20170511,,广东,韶关,韶关西山路29号,49785442927,13308298795,廖国,3,6120,1081,66666,3,9999992105,23,111
9.52306E+16,1,韶关,浙江,韶关天河东路19号,,贾俊基,338,50591357,795,15501134303,顾冰玲,783,83802401,52,13600121303,浙江,韶关,韶关北环四路66号,,,肇庆h会,浙江,韶关,韶关北环三路105号,40,14655893,76,40,74007783,97,40,46495196,13206168789,0,3.63835E+17,evjvq8@sina.com,20140231,,浙江,韶关,韶关中山大道11号,83485442927,15305887188,黄国,3,6120,1081,66666,3,9999992105,23,111
7.29751E+16,1,阳江,江苏,阳江祁山路224号,,章冰冰,101,43265031,209,15301324206,吴二三,450,56688863,87,15602295980,江苏,阳江,阳江东三路111号,,,梅州j会,江苏,阳江,阳江南街二路29号,25,99960221,65,25,35594748,90,25,21671059,15003043155,0,5.57824E+17,f8tngj21l@googlemail.com,20180118,,江苏,阳江,阳江天河东105号,62485442927,15601835145,章冰冰,3,6120,1081,66666,3,9999992105,23,111
1.57633E+16,2,江门,广东,江门西横二路3号,,贾国,911,16013263,757,13005231602,顾三六,488,52210476,19,15207220926,广东,江门,江门西横二路224号,,,江门q会,广东,江门,江门北环三路321号,53,95700453,45,53,37434469,24,53,27413301,13303713901,0,6.92529E+17,l6t3lyz2@126.com,20160228,,广东,江门,江门东二路67号,97785442927,15702048213,贾和平,3,6120,1081,66666,3,9999992105,23,111
6.26138E+16,1,广州,江苏,广州五山路105号,,林冰冰,338,49672360,136,15001156149,孙和平,644,64106244,33,13207160404,江苏,广州,广州祁山路11号,,,佛山r会,江苏,广州,广州体育西路34号,38,21409803,97,38,81874326,13,38,84061296,15702050672,0,8.45148E+17,dkuqbvthb@sohu.com,20150224,,江苏,广州,广州祁山路7号,53185442927,13102791274,吴十二,3,6120,1081,66666,3,9999992105,23,111
7.12585E+16,2,珠海,江苏,珠海东二路27号,,顾冰冰,865,18516634,139,15303432319,张和平,233,23805031,59,13807321692,江苏,珠海,珠海东五路34号,,,汕头c会,江苏,珠海,珠海天河南路19号,37,95836600,59,37,87530522,72,37,93716216,13602534059,0,1.84958E+17,fexyjr@126.com,20170318,,江苏,珠海,珠海石牌东路66号,22785442927,13800087729,王玲,3,6120,1081,66666,3,9999992105,23,111
5.38054E+16,2,珠海,江苏,珠海北环三路11号,,林国庆,604,48494234,578,13008848670,秦冰玲,821,54497481,85,15203591841,江苏,珠海,珠海天河东路21号,,,揭阳s会,江苏,珠海,珠海南街3号,47,89302103,80,47,41986183,17,47,35534838,15303111307,0,6.56391E+17,bsty2lb@263.net,20140217,,江苏,珠海,珠海北环三路133号,43885442927,15104311692,贾四五,3,6120,1081,66666,3,9999992105,23,111
4.65975E+16,2,肇庆,湖南,肇庆西横三路7号,,林四五,883,66124244,693,13504132076,陈五十,633,22501366,56,15702798436,湖南,肇庆,肇庆东五路19号,,,茂名a会,湖南,肇庆,肇庆天河东105号,69,35196511,38,69,19228195,75,69,53576707,13101537310,0,1.53539E+17,6aw0kew95@ask.com,20170326,,湖南,肇庆,肇庆龙口西路27号,49185442927,13400894316,孙俊基,3,6120,1081,66666,3,9999992105,23,111
2.92901E+16,1,汕头,江苏,汕头西横一路79号,,秦冰,799,70291404,608,15202618789,吴玲,157,29297654,25,15902408813,江苏,汕头,汕头天河北11号,,,汕尾i会,江苏,汕头,汕头天河南路26号,58,74411134,73,58,58397359,46,58,12567243,13404961880,0,9.64716E+17,6s43l5tc@yeah.net,20160122,,江苏,汕头,汕头龙口东路79号,28885442927,15105914515,陈冰,3,6120,1081,66666,3,9999992105,23,111
9.19537E+16,1,肇庆,江苏,肇庆天河北67号,,黄十三,994,85172113,826,13507577803,黄和平,455,79659424,43,13906032944,江苏,肇庆,肇庆西横一路27号,,,湛江i会,江苏,肇庆,肇庆五山路19号,16,24285707,31,16,80064676,43,16,47298734,15104465179,0,8.06353E+17,li9blm@yahoo.com,20150120,,江苏,肇庆,肇庆中山大道67号,31885442927,15104366317,王国,3,6120,1081,66666,3,9999992105,23,111
8.69038E+16,2,中山,浙江,中山龙口西路21号,,王国庆,665,25944558,437,15806114224,钱国庆,824,26714908,49,13904810760,浙江,中山,中山石牌东路224号,,,肇庆d会,浙江,中山,中山南街四路1号,42,78730221,96,42,79890386,70,42,42786139,15607087452,0,1.77747E+17,0r42hvmo@qq.com,20200512,,浙江,中山,中山西环224号,64485442927,13808490576,赵玲,3,6120,1081,66666,3,9999992105,23,111
2.92208E+16,2,佛山,江苏,佛山南街三路11号,,廖巨基,416,51159516,426,13307018551,张玲,570,21717805,52,13904994499,江苏,佛山,佛山石牌西路19号,,,深圳n会,江苏,佛山,佛山北环一路11号,64,35784652,69,64,71107635,68,64,65862913,15501273907,0,6.77775E+17,v37itih@263.net,20150726,,江苏,佛山,佛山西环27号,61185442927,15905313429,李国庆,3,6120,1081,66666,3,9999992105,23,111
2.27597E+16,2,阳江,湖南,阳江东三路111号,,顾和平,467,96160131,926,13608650292,黄四五,616,24385597,36,13304022157,湖南,阳江,阳江天河东322号,,,深圳d会,湖南,阳江,阳江龙口西路11号,64,61555835,23,64,87748716,90,64,47308160,13902171953,0,9.54286E+17,w8wta2l6g@263.net,20130426,,湖南,阳江,阳江北环三路89号,64885442927,13101976491,范五十,3,6120,1081,66666,3,9999992105,23,111
1.20383E+16,1,珠海,江苏,珠海西横四路133号,,赵和平,763,52332359,647,15900315053,范国庆,879,46459845,93,13604287221,江苏,珠海,珠海东五路27号,,,梅州q会,江苏,珠海,珠海南街二路1号,91,60166734,74,91,69116232,87,91,95681199,15105015405,0,1.90694E+17,vnuhac@ask.com,20190919,,江苏,珠海,珠海东山路29号,79285442927,13600591948,王国,3,6120,1081,66666,3,9999992105,23,111
1.30726E+16,1,茂名,江苏,茂名石牌东路105号,,贾五十,343,40385845,658,13000760368,章三六,552,74894805,43,13707132241,江苏,茂名,茂名西横一路79号,,,云浮s会,江苏,茂名,茂名天河北105号,87,20369638,71,87,86284059,15,87,60422305,15107446660,0,9.25812E+17,ydyxqmi@0355.net,20150525,,江苏,茂名,茂名西横三路17号,20185442927,15902085206,孙巨基,3,6120,1081,66666,3,9999992105,23,111
1.96294E+16,1,江门,湖南,江门西横一路27号,,吴三六,292,73972192,436,13106598395,张十二,313,74692476,52,13400472519,湖南,江门,江门南街一路322号,,,广州r会,湖南,江门,江门南街四路21号,72,18564842,75,72,55233712,28,72,87786237,13203040393,0,8.8173E+17,zxsoo788e@gmail.com,20130631,,湖南,江门,江门东三路29号,59785442927,13300896285,廖四五,3,6120,1081,66666,3,9999992105,23,111
7.2457E+16,2,茂名,广东,茂名南街四路224号,,赵巨基,223,77159475,255,15002493366,秦巨基,673,68033952,49,15307810106,广东,茂名,茂名西横二路34号,,,汕尾a会,广东,茂名,茂名北环111号,94,86379042,72,94,51864379,78,94,11477436,13206064990,0,7.78906E+17,9pdyl42xx@yahoo.com,20130431,,广东,茂名,茂名龙口西路34号,89485442927,13205652378,秦二三,3,6120,1081,66666,3,9999992105,23,111
2.71896E+16,1,深圳,湖南,深圳西横二路105号,,孙俊基,216,81265059,745,13201592987,章国庆,613,34431643,78,15600841121,湖南,深圳,深圳南街66号,,,揭阳b会,湖南,深圳,深圳黄埔大道3号,56,57330248,86,56,77468405,85,56,64314019,15102266664,0,7.49065E+17,8umo2r@qq.com,20110424,,湖南,深圳,深圳龙口西133号,26785442927,13705234407,陈十三,3,6120,1081,66666,3,9999992105,23,111
8.34009E+16,2,顺德,广东,顺德西横三路34号,,范国庆,576,23271951,272,15904842222,赵冰玲,419,75920914,92,13700321495,广东,顺德,顺德西横二路26号,,,海口k会,广东,顺德,顺德南街1号,70,42429500,43,70,72703984,52,70,60983553,13902323496,0,4.56848E+17,65i22akf2@sina.com,20110915,,广东,顺德,顺德西横四路66号,21585442927,15504123594,顾国,3,6120,1081,66666,3,9999992105,23,111
2.13007E+16,2,茂名,江苏,茂名东四路224号,,赵巨基,584,90471369,133,13202554539,吴冰玲,246,89018567,30,15107415975,江苏,茂名,茂名北环三路34号,,,清远a会,江苏,茂名,茂名体育东路7号,45,62422426,46,45,82513589,40,45,52055866,13804962903,0,5.7209E+17,evefyw18r@live.com,20130722,,江苏,茂名,茂名龙口东3号,38685442927,15800758436,顾五十,3,6120,1081,66666,3,9999992105,23,111
